uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type
BatterySmart-0163,Battery Smart Swap Station-0163,BatterySmart,6/ 63 Amba Bagh near Padam Nagar post office delhi 110007,28.673401,77.190804,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110007,north-delhi,,,,,,,,
BatterySmart-0169,Battery Smart Swap Station-0169,BatterySmart,A-53/2 gali no.3 brahampuri delhi-110053,28.691,77.267502,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0174,Battery Smart Swap Station-0174,BatterySmart,"R Z 7 sita puri pankha road , ND 110045",28.621599,77.084297,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110045,south-west-delhi,,,,,,,,
BatterySmart-0175,Battery Smart Swap Station-0175,BatterySmart,H. No 90 sawan Park Ext Ashok vihar phase 3 Delhi 110052,28.7006,77.181297,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110052,north-west-delhi,,,,,,,,
BatterySmart-0176,Battery Smart Swap Station-0176,BatterySmart,RZ-A-1/14B vijay Enclave  near shani Mandir Dabri Palam Road New Delhi 110045,28.603901,77.082703,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110045,south-west-delhi,,,,,,,,
BatterySmart-0177,Battery Smart Swap Station-0177,BatterySmart,"K-157,Gautam Vihar, Kartar Nagar, 3.5 pusta Delhi 110053",28.6952,77.260002,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0179,Battery Smart Swap Station-0179,BatterySmart,"W-70-B, KH no. -426, chandar shekhar gali no.- 3 west babarpur near gurudwara delhi- 110032",28.6917,77.280197,New Delhi,India,7:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110032,east-delhi,,,,,,,,
BatterySmart-0181,Battery Smart Swap Station-0181,BatterySmart,"A-998, Block-K,Jahangirpuri, Delhi 110033",28.741199,77.1726,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110033,north-west-delhi,,,,,,,,
BatterySmart-0184,Battery Smart Swap Station-0184,BatterySmart,76-A than Singh nagar Anand parvat near mcd school Karol Bagh New Delhi (110005,28.6675,77.182404,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110005,central-delhi,,,,,,,,
BatterySmart-0185,Battery Smart Swap Station-0185,BatterySmart,"B:511 j.j. Colony Bawana Delhi, 39.",28.813,77.051697,New Delhi,India,7:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110039,north-west-delhi,,,,,,,,
BatterySmart-0186,Battery Smart Swap Station-0186,BatterySmart,"No 53, Plot No 15 Rana Ji Metro Piller, Najafgarh, New Delhi, Delhi 110004",28.623903,77.011803,New Delhi,India,12:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110004,central-delhi,,,,,,,,
BatterySmart-0189,Battery Smart Swap Station-0189,BatterySmart,"DSIDC, DDA Shade no.10, Near fish market Kalkaji, Delhi - 110019",28.5375,77.255501,New Delhi,India,7:00:00 AM,7:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110019,south-delhi,,,,,,,,
BatterySmart-0191,Battery Smart Swap Station-0191,BatterySmart,B136 rajbeer colony gali no1 purani kondli delhi,28.617599,77.3256,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,,,,,,
BatterySmart-0192,Battery Smart Swap Station-0192,BatterySmart,Hno-2/263 indra camp trilokpuri delhi near kondli.,28.610701,77.315598,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,,,,,,
BatterySmart-0193,Battery Smart Swap Station-0193,BatterySmart,"S 787/5, Jogabai extension, Jamia Nagar, Batla House, New Delhi- 110025",28.578199,77.287201,New Delhi,India,7:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110025,south-delhi,,,,,,,,
BatterySmart-0194,Battery Smart Swap Station-0194,BatterySmart,"Block 1, prachin shiv mandir samiti no. 2, minto road , ND-02",28.642799,77.231796,New Delhi,India,7:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110002,central-delhi,,,,,,,,
BatterySmart-0195,Battery Smart Swap Station-0195,BatterySmart,"J Block, J67, Beriwala Bagh, Hari Nagar, Delhi-110064",28.638599,77.113274,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110064,west-delhi,,,,,,,,
BatterySmart-0198,Battery Smart Swap Station-0198,BatterySmart,"Mundraj niwas pocket 1 mayur vihar phase 3 ,gharoli ,delhi",28.623497,77.332733,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110091,east-delhi,,,,,,,,
BatterySmart-0199,Battery Smart Swap Station-0199,BatterySmart,"Balmiki mandir, 24 Quartar, Sadar Bazar, Delhi Cantt-110010",28.596649,77.12207,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110010,south-west-delhi,,,,,,,,
BatterySmart-0200,Battery Smart Swap Station-0200,BatterySmart,"91/27, street no. 2 ,doriwalan , ND 110005",28.658154,77.19442,New Delhi,India,7:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110005,central-delhi,,,,,,,,
BatterySmart-0202,Battery Smart Swap Station-0202,BatterySmart,"Gali no-16, Bhatta Road,Swaroop Nagar, Delhi-110042",28.766569,77.156517,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110042,north-west-delhi,,,,,,,,
BatterySmart-0203,Battery Smart Swap Station-0203,BatterySmart,"K S memorial school ,gharoli captain market delhi.",28.623699,77.329803,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,,,,,,
BatterySmart-0204,Battery Smart Swap Station-0204,BatterySmart,"RZF-768/8, KH no. 44/1/10, Raj nagar- 2, palam colony, near pole no.-171 Delhi- 110077",28.584215,77.076782,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110077,south-west-delhi,,,,,,,,
BatterySmart-0207,Battery Smart Swap Station-0207,BatterySmart,"F24 near primary school ghazipur delhi, 110096",28.639908,77.319687,New Delhi,India,7:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,,,,,,
BatterySmart-0209,Battery Smart Swap Station-0209,BatterySmart,"17/122, subhash nagar , ND - 110027",28.641449,77.115608,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110027,west-delhi,,,,,,,,
BatterySmart-0211,Battery Smart Swap Station-0211,BatterySmart,"D-27, Swami Sharddhanand Park, Bhalswa Dairy, Delhi-110042",28.746564,77.157144,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110042,north-west-delhi,,,,,,,,
BatterySmart-0214,Battery Smart Swap Station-0214,BatterySmart,"A-93, village gazipur near cantener depot gate no.-1, Delhi- 110096",28.642151,77.316071,New Delhi,India,6:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110096,east-delhi,,,,,,,,
BatterySmart-0215,Battery Smart Swap Station-0215,BatterySmart,"63/1, Gali No. 36, Veer bazar road, Baprola, Nangli extension, Delhi -110041",28.635155,77.019348,New Delhi,India,7:00:00 AM,7:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,,,,,,
BatterySmart-0217,Battery Smart Swap Station-0217,BatterySmart,"House no. 1, a khasra no. 595 and 275 ND- 110005",28.669708,77.175072,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110005,central-delhi,,,,,,,,
BatterySmart-0219,Battery Smart Swap Station-0219,BatterySmart,"House no-804, Sec 26, Rohini,Delhi-110089",28.747398,77.112518,New Delhi,India,6:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110089,north-west-delhi,,,,,,,,
BatterySmart-0220,Battery Smart Swap Station-0220,BatterySmart,"141, Peer baba basti, Jaitpur village, New Delhi- 110044",28.509604,77.328079,New Delhi,India,7:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110044,south-delhi,,,,,,,,
BatterySmart-0223,Battery Smart Swap Station-0223,BatterySmart,"house no. 418, kashmiri bagh, kishan ganj, ND - 110007",28.666288,77.194229,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110007,north-delhi,,,,,,,,
BatterySmart-0228,Battery Smart Swap Station-0228,BatterySmart,"H. No. - 150, double storey, near shyam medical store, welcome seelampur |||, north east, delhi- 11",28.679049,77.272682,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0232,Battery Smart Swap Station-0232,BatterySmart,"Raj roop plot no. 82, arjun nagar ext. ,Nd - 110041",28.668875,77.056702,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,,,,,,
BatterySmart-0233,Battery Smart Swap Station-0233,BatterySmart,"Shop No. 1, B 165, Ground floor, Kanchankunj, khadar extension part 2, New Delhi- 110076",28.537537,77.314133,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110076,south-delhi,,,,,,,,
BatterySmart-0234,Battery Smart Swap Station-0234,BatterySmart,"Kh no-1069 ,Village Bhalaswa,Delhi-110033",28.7397,77.163101,New Delhi,India,6:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110033,north-west-delhi,,,,,,,,
BatterySmart-0235,Battery Smart Swap Station-0235,BatterySmart,30/487 cartoday ground floor dilshad garden,28.676939,77.317856,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110095,east-delhi,,,,,,,,
BatterySmart-0236,Battery Smart Swap Station-0236,BatterySmart,"E- 80/145, rajeev champ, jhilmil colony, bhind krishna market Shahdara delhi - 110095",28.6695,77.306396,New Delhi,India,6:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110095,east-delhi,,,,,,,,
BatterySmart-0237,Battery Smart Swap Station-0237,BatterySmart,"4/98, new vishwas nagar - 110032",28.667999,77.301003,New Delhi,India,8:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110032,east-delhi,,,,,,,,
BatterySmart-0238,Battery Smart Swap Station-0238,BatterySmart,"E-49/G112, janta majdoor colony, welcome seelampur, delhi - 110053",28.671801,77.277702,New Delhi,India,6:00:00 AM,11:55:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0241,Battery Smart Swap Station-0241,BatterySmart,"Shop no 19 A, Wazirpur Rd, JJ Colony, Delhi-110052",28.689043,77.169716,New Delhi,India,7:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110052,north-west-delhi,,,,,,,,
BatterySmart-0244,Battery Smart Swap Station-0244,BatterySmart,TATA Power Pritampura.,28.707592,77.136696,New Delhi,India,9:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110034,north-west-delhi,,,,,,,,
BatterySmart-0245,Battery Smart Swap Station-0245,BatterySmart,"plot no. 137, Near pole no. 60, Matiala Extension, Delhi-110059",28.615307,77.047325,New Delhi,India,7:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110059,west-delhi,,,,,,,,
BatterySmart-0246,Battery Smart Swap Station-0246,BatterySmart,"KH NO-69 Block H, Sitapuri Part 2, New Delhi, 110045",28.610901,77.078598,New Delhi,India,7:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110045,south-west-delhi,,,,,,,,
BatterySmart-0248,Battery Smart Swap Station-0248,BatterySmart,"X7/13, gali no.10, braham puri, delhi -110053",28.664499,77.2901,New Delhi,India,6:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0252,Battery Smart Swap Station-0252,BatterySmart,"shop no. 188, new sabji mandi, 8 block geeta colony Delhi - 110031",28.577,77.2211,New Delhi,India,8:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110031,east-delhi,,,,,,,,
BatterySmart-0255,Battery Smart Swap Station-0255,BatterySmart,"Plot no 1, Khasra no 4//3, Shiv Vihar, Delhi-110041",28.667999,77.060799,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,,,,,,
BatterySmart-0256,Battery Smart Swap Station-0256,BatterySmart,"A5, sunday bazaar road, kikkar wala chowk, nilothi ext ,ND 110042",28.651199,77.068398,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110042,north-west-delhi,,,,,,,,
BatterySmart-0257,Battery Smart Swap Station-0257,BatterySmart,"khasra no. 2 , teacher vihar(shishak vihar), nangloi, Nd-110041",28.644157,77.06076,New Delhi,India,8:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,,,,,,
BatterySmart-0264,Battery Smart Swap Station-0264,BatterySmart,A block sector 2 near metro station sector 15.,28.584688,77.31593,New Delhi,India,9:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,201301,,,,,,,,,
BatterySmart-0271,Battery Smart Swap Station-0271,BatterySmart,"A 25 Nanhey park, Matiala road, Delhi-110059",28.614889,77.048065,New Delhi,India,7:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110059,west-delhi,,,,,,,,
BatterySmart-0272,Battery Smart Swap Station-0272,BatterySmart,"42/12, Ahir mohalla, Nangloi, Delhi- 110041",28.676867,77.063822,New Delhi,India,7:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,,,,,,
BatterySmart-0273,Battery Smart Swap Station-0273,BatterySmart,"Gamri Rd, Ghonda Patti Chauhan, Ghonda, Shahdara, New Delhi, Delhi 110053",28.691677,77.267052,New Delhi,India,10:00:00 AM,10:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0274,Battery Smart Swap Station-0274,BatterySmart,"H. No. 80,g/f kh.no 77, old village garhi mendu, delhi - 110053",28.703607,77.250932,New Delhi,India,12:00:00 PM,11:59:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110053,east-delhi,,,,,,,,
BatterySmart-0275,Battery Smart Swap Station-0275,BatterySmart,"Cs- 91/303 , village - khichdipur , patparganj east delhi",28.620263,77.299694,New Delhi,India,9:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110091,east-delhi,,,,,,,,
BatterySmart-0276,Battery Smart Swap Station-0276,BatterySmart,"RZ-2, Shop No.-6, Ground floor, kavita colony, Near kirari phatak, New Delhi-110041",28.685427,77.063462,New Delhi,India,7:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110041,west-delhi,,,,,,,,
BatterySmart-0282,Battery Smart Swap Station-0282,BatterySmart,Village Chaura Sec 22 Noida,28.597062,77.348235,New Delhi,India,9:00:00 AM,11:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,201301,,,,,,,,,
BatterySmart-0285,Battery Smart Swap Station-0285,BatterySmart,"Shop no. 1/S23/R-7B, Karoutiya camp, adjacent of khule lal mandir DDA Flats, kalkaji, New Delhi -11",28.52846,77.25477,New Delhi,India,7:00:00 AM,8:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110019,south-delhi,,,,,,,,
BatterySmart-0289,Battery Smart Swap Station-0289,BatterySmart,"A-43, Bhagwati garden, near pillar 771, Uttam nagar, New Delhi-110059",28.62197,77.03626,New Delhi,India,8:00:00 AM,9:00:00 AM,https://www.batterysmart.in/static/media/logo.1bdde96cc73f06286195.png,staffed,Cash/UPI,"[""8055300400""]",battery_swapping,110059,west-delhi,,,,,,,,
